0,0.8665569033377132,
1,0.8457734532985353,
2,0.835863504746208,
3,0.8298441460772472,
4,0.8272413557488529,
5,0.8266619556009568,
6,0.8275714552211617,
7,0.8263473542440369,
8,0.8257490397396064,
9,0.8256627603499539,
10,0.8255986809359063,
11,0.8247388286377875,
12,0.8261239631433428,
13,0.824027213977756,
14,0.8264050104578682,
15,0.8237357832855168,
16,0.8240296565198786,
17,0.8268773371425513,
18,0.8248481213606879,
19,0.826857358770602,
20,0.8253741233740549,
21,0.8250385697172204,
22,0.8257745198022218,
23,0.8258799075605168,
24,0.8239889284272854,
25,0.8267379544967971,
26,0.8267694890855616,
27,0.8262947229800224,
28,0.8285409060575085,
29,0.8275869437332187,
30,0.8260961959369887,
31,0.8250513732309334,
32,0.8287691332187876,
33,0.8270493606959909,
34,0.8277605711106083,
35,0.8256958737432369,
36,0.8270573906306,
37,0.8289195095471508,
38,0.8256721377097,
39,0.8257110442972645,
40,0.8276712747318884,
41,0.8255095391242012,
42,0.8252290682156093,
43,0.8277341886599624,
44,0.8243522913932128,
45,0.8240702836249276,
46,0.8250180711217536,
47,0.8242598759690272,
48,0.8243326584824407,
49,0.8233373910271875,
50,0.8239146547281799,
51,0.8254480038420546,
52,0.8239826189747446,
53,0.8239433861303929,
54,0.8229252024201443,
55,0.8239218274103836,
56,0.8267011320456442,
57,0.8242932512389788,
58,0.8253437509862809,
59,0.8254245931339701,
60,0.8248739935518559,
61,0.8253683840715107,
62,0.8236040552648647,
63,0.825099717964877,
64,0.8241620143078118,
65,0.8244309121958323,
66,0.8231705691694211,
67,0.8241562997902516,
68,0.8250852102729531,
69,0.8247278173250969,
70,0.8231116111512842,
71,0.8231463662528026,
72,0.8250366517294592,
73,0.824856770594181,
74,0.8229425896670173,
75,0.8228988024774001,
76,0.8234533006966731,
77,0.8231052632142315,
78,0.8210763680295915,
79,0.8239469960025216,
80,0.8224325765950473,
81,0.8237697975814956,
82,0.8223538935795914,
83,0.8232011528209126,
84,0.8238252717664789,
85,0.8226331560495898,
86,0.8233084710276587,
87,0.8229279991062549,
88,0.824195245547001,
89,0.8227697230641893,
90,0.8225442319190891,
91,0.8227156561807505,
92,0.8229271277823234,
93,0.8230393761282708,
94,0.8215235461341167,
95,0.8221509327229377,
96,0.821046700218619,
97,0.8225461663130605,
98,0.8213868673096254,
99,0.8222242133466876,
100,0.8225342898926518,
101,0.8209667865769343,
102,0.8212207586316974,
103,0.8214931740550686,
104,0.8213439526933001,
105,0.8221115019177687,
106,0.8239822584624309,
107,0.8222421498126948,
108,0.8225387282888889,
109,0.8233519059526063,
110,0.8219774844554082,
111,0.8228026651298735,
112,0.8225022754404526,
113,0.8223708701546016,
114,0.8231519057992962,
115,0.8222494383553283,
116,0.8224746067419166,
117,0.8227491030486263,
118,0.8220464454540132,
119,0.8224318958856098,
120,0.8215094297736724,
121,0.8231978595797905,
122,0.8221070959314913,
