0,1.052742,1.052538
1,1.012334,1.011987
2,0.976476,0.975996
3,0.944605,0.944019
4,0.916164,0.915427
5,0.890427,0.889615
6,0.867305,0.866476
7,0.846522,0.845693
8,0.827952,0.827047
9,0.810903,0.809985
10,0.795422,0.794502
11,0.781337,0.780421
12,0.768511,0.767666
13,0.756922,0.756134
14,0.746168,0.745393
15,0.736396,0.735625
16,0.727389,0.726676
17,0.719106,0.718419
18,0.711396,0.710826
19,0.704295,0.703827
20,0.697673,0.697224
21,0.691614,0.691223
22,0.686137,0.685791
23,0.680804,0.680562
24,0.675951,0.675857
25,0.671534,0.671463
26,0.667285,0.667333
27,0.663398,0.663526
28,0.659708,0.659996
29,0.65631,0.656621
30,0.65321,0.653611
31,0.650372,0.650846
32,0.647503,0.648103
33,0.64502,0.645709
34,0.642617,0.643395
35,0.640291,0.641139
36,0.638168,0.639081
37,0.636172,0.637219
38,0.634339,0.635512
39,0.632456,0.633762
40,0.630725,0.632042
41,0.629086,0.630503
42,0.627584,0.629111
43,0.626219,0.627826
44,0.624845,0.626577
45,0.623476,0.625363
46,0.622205,0.624165
47,0.62089,0.623003
48,0.619747,0.62195
49,0.618646,0.62099
50,0.617598,0.620054
51,0.616521,0.619093
52,0.615569,0.618208
53,0.61445,0.617287
54,0.613451,0.616483
55,0.612456,0.615661
56,0.611435,0.614761
57,0.610508,0.613959
58,0.609452,0.613084
59,0.608615,0.61239
60,0.607731,0.611656
61,0.606981,0.610998
62,0.606192,0.61038
63,0.605504,0.609807
64,0.604854,0.609315
65,0.604146,0.608673
66,0.603485,0.608122
67,0.602809,0.607636
68,0.602171,0.607113
69,0.601272,0.606386
70,0.600548,0.605844
71,0.599972,0.60539
72,0.599273,0.604862
73,0.598075,0.603882
74,0.597561,0.603466
75,0.597049,0.603073
76,0.596257,0.602516
77,0.59577,0.602188
78,0.595361,0.60186
79,0.59428,0.600978
80,0.593768,0.600634
81,0.592887,0.599886
82,0.592404,0.599556
83,0.59164,0.598943
84,0.591135,0.598625
85,0.590731,0.598357
86,0.590215,0.598032
87,0.589434,0.59743
88,0.588982,0.597196
89,0.588506,0.5969
90,0.58794,0.596546
91,0.587534,0.596261
92,0.587107,0.596024
93,0.586724,0.595751
94,0.586351,0.595491
95,0.585924,0.595241
96,0.585648,0.5951
97,0.585252,0.594836
98,0.584884,0.594586
99,0.584581,0.594386
100,0.584232,0.594205
101,0.583892,0.594011
102,0.583261,0.593514
103,0.582914,0.593346
104,0.582559,0.593111
105,0.581887,0.592634
106,0.581673,0.592496
107,0.5813,0.592336
108,0.581024,0.592133
109,0.580574,0.591829
110,0.58009,0.591479
111,0.579805,0.591352
112,0.579555,0.591207
113,0.579318,0.591122
114,0.579076,0.590983
115,0.578722,0.590801
116,0.578451,0.590634
117,0.57821,0.590551
118,0.577714,0.590189
119,0.577342,0.589968
120,0.576888,0.589741
121,0.576452,0.589488
122,0.57626,0.58938
123,0.575956,0.589225
124,0.575433,0.588895
125,0.575212,0.588809
126,0.574967,0.588688
127,0.574762,0.588582
128,0.574593,0.588481
129,0.574331,0.588374
130,0.574182,0.58829
131,0.573786,0.588092
132,0.573609,0.588004
133,0.573418,0.587919
134,0.57325,0.587875
135,0.573071,0.587804
136,0.572814,0.587667
137,0.572565,0.587565
138,0.572316,0.587431
139,0.572216,0.587387
140,0.571787,0.587125
141,0.571597,0.587076
142,0.571435,0.587
143,0.571098,0.586816
144,0.570957,0.586774
145,0.570547,0.586559
146,0.57025,0.58638
147,0.570002,0.586249
148,0.569823,0.586163
149,0.569579,0.586063
150,0.569202,0.585816
151,0.568795,0.585531
152,0.568437,0.585323
153,0.568218,0.585187
154,0.568121,0.585143
155,0.567976,0.585079
156,0.567802,0.584996
157,0.567304,0.584655
158,0.567034,0.584515
159,0.566888,0.584456
160,0.566656,0.584308
161,0.566241,0.584039
162,0.565838,0.583755
163,0.565588,0.583643
164,0.565383,0.583599
165,0.565244,0.583537
166,0.565123,0.583513
167,0.564824,0.58337
168,0.564434,0.583139
169,0.564319,0.58312
170,0.564051,0.583009
171,0.563744,0.582813
172,0.563606,0.582757
173,0.563405,0.582725
174,0.563143,0.582551
175,0.562754,0.58236
176,0.562422,0.582175
177,0.562288,0.582133
178,0.56209,0.582029
179,0.561956,0.581988
180,0.561751,0.581926
181,0.561567,0.581845
182,0.561369,0.581787
183,0.561143,0.581683
184,0.560923,0.581611
185,0.560634,0.581477
186,0.560543,0.581445
187,0.560452,0.581428
188,0.560139,0.581332
189,0.559839,0.581232
190,0.559628,0.581151
191,0.559407,0.581061
192,0.559319,0.58106
