0,0.98927,0.989295
1,0.894531,0.894529
2,0.811468,0.811358
3,0.737987,0.737896
4,0.672595,0.672603
5,0.614244,0.614215
6,0.561849,0.561775
7,0.514624,0.514575
8,0.471822,0.471908
9,0.433147,0.433216
10,0.398068,0.398094
11,0.366177,0.366111
12,0.336942,0.336972
13,0.310399,0.310396
14,0.286089,0.286035
15,0.263734,0.263777
16,0.243373,0.243347
17,0.224614,0.224617
18,0.207384,0.207406
19,0.191604,0.191589
20,0.177022,0.177032
21,0.163619,0.163643
22,0.151308,0.151305
23,0.139914,0.139929
24,0.129442,0.129451
25,0.119768,0.119774
26,0.110851,0.110853
27,0.102598,0.102613
28,0.094989,0.094993
29,0.087953,0.087965
30,0.081449,0.081465
31,0.075452,0.075454
32,0.069893,0.069898
33,0.064756,0.064753
34,0.060003,0.060001
35,0.055601,0.055598
36,0.051526,0.051526
37,0.047752,0.047755
38,0.044263,0.044262
39,0.041028,0.041028
40,0.038037,0.038036
41,0.035264,0.03526
42,0.032695,0.032692
43,0.030316,0.030312
44,0.028109,0.028105
45,0.026065,0.026061
46,0.024171,0.024168
47,0.022413,0.022413
48,0.020786,0.020786
49,0.019278,0.019277
50,0.017878,0.01788
51,0.016583,0.016584
52,0.015381,0.015382
53,0.014268,0.014268
54,0.013237,0.013236
55,0.012278,0.012277
56,0.01139,0.01139
57,0.010566,0.010567
58,0.009803,0.009802
59,0.009093,0.009094
60,0.008437,0.008438
61,0.007829,0.007828
62,0.007265,0.007263
63,0.006739,0.006739
64,0.006253,0.006253
65,0.005802,0.005802
66,0.005384,0.005384
67,0.004996,0.004997
68,0.004637,0.004637
69,0.004303,0.004303
70,0.003994,0.003994
71,0.003707,0.003707
72,0.003441,0.003441
73,0.003193,0.003194
74,0.002964,0.002965
75,0.002752,0.002752
76,0.002555,0.002555
77,0.002372,0.002372
78,0.002202,0.002202
79,0.002045,0.002045
80,0.001899,0.001899
81,0.001763,0.001763
82,0.001638,0.001638
83,0.001521,0.001521
84,0.001413,0.001413
85,0.001313,0.001313
86,0.001219,0.001219
87,0.001133,0.001133
88,0.001053,0.001053
89,0.000979,0.000979
90,0.00091,0.00091
91,0.000846,0.000846
92,0.000786,0.000786
93,0.000731,0.000731
94,0.00068,0.00068
95,0.000633,0.000633
96,0.000589,0.000589
97,0.000548,0.000548
98,0.00051,0.00051
99,0.000475,0.000475
100,0.000442,0.000442
101,0.000412,0.000412
102,0.000384,0.000384
103,0.000358,0.000358
104,0.000333,0.000333
105,0.000311,0.000311
106,0.00029,0.00029
107,0.000271,0.000271
108,0.000253,0.000253
109,0.000236,0.000236
110,0.000221,0.000221
