0,1.9999999999893993e-06,1.9999999999893993e-06
1,1.9999999999893993e-06,1.9999999999893993e-06
2,1.9999999999893993e-06,1.9999999999893993e-06
3,1.9999999999893993e-06,1.9999999999893993e-06
4,0.003960237552867776,0.004138570695602514
5,0.003268336804689095,0.003414289220544534
6,0.002782780633520568,0.0029063223492055592
7,0.002423100948813359,0.0025302062056191646
8,0.0021459083198097128,0.0022404411730484867
9,0.0019257194146716776,0.0020210126878694033
10,0.001746576240561259,0.0018327021321817565
11,0.0015979728730847746,0.0016765429426122825
12,0.0014727089524162052,0.0015449436008940763
13,0.0013656837774143466,0.001440425992060376
14,0.0012731826451773897,0.0013426524570085325
15,0.0011924358557263023,0.0012573299267399282
16,0.0011213360775539475,0.0011822212249468075
17,0.001058251455429919,0.0011155951031642988
18,0.001001898634306358,0.0010619478350034654
19,0.000951254420551604,0.0010139828379267825
20,0.0009054930232108021,0.0009650089326218815
21,0.0008639406297821716,0.0009205588471795947
22,0.0008260419754007905,0.000880032952823887
23,0.0007913353661405122,0.0008429331970394566
24,0.0007594337627023451,0.0008088424504138301
25,0.0007300102753480977,0.0007774087003019355
26,0.0007027869146834183,0.0007483328130003013
27,0.0006775257763152623,0.0007213589578171522
28,0.0006540220663416843,0.0006962670406727098
29,0.000632098534238309,0.0006728666715422474
30,0.0006116009925571346,0.0006509923146231428
31,0.0005923946836854938,0.0006339243820704744
32,0.0005743613125185329,0.0006145613615599128
33,0.0005573966068613746,0.0005963497876106771
34,0.0005414082992080795,0.0005791898700388318
35,0.0005263144473541514,0.0005629930316182672
36,0.000512042029279131,0.0005506561284163644
37,0.00049852576142164,0.0005390384183153619
38,0.00048570709997939693,0.000525106764442736
39,0.0004735333929928398,0.0005118798818555081
40,0.00046195715730323623,0.0004993055678729375
41,0.0004509354594432116,0.00048733665566684704
42,0.0004404293834361218,0.0004759304207367504
43,0.0004304035715966918,0.00046504806948311856
44,0.00042082582691013986,0.00045465429691262966
45,0.0004116667675670856,0.00044471690280277866
46,0.0004028995258420071,0.00043520645749557863
47,0.00039449948481465547,0.0004260960099861244
48,0.00038644404749883733,0.0004173608321843023
49,0.00037871243381844044,0.0004089781942220769
